CGUID,Relatioship,CGAge,CGSex
45945,2,37,1
45948,2,58,1
45949,2,31,1
45955,2,40,1
45959,2,34,2
45969,2,52,1
45976,2,29,1
45977,2,47,1
45981,2,41,1
45984,2,45,2
45986,2,44,2
45987,2,44,1
45988,2,45,2
45989,2,44,1
45990,2,40,1
45999,2,34,1
46001,2,50,1
46002,2,40,1
46003,2,41,1
46004,2,31,1
46007,2,59,1
46009,2,31,1
46012,2,68,2
46013,2,55,1
46015,2,38,1
46016,2,61,1
46018,2,41,2
46019,2,44,1
46020,2,48,1
46023,2,49,2
46026,2,48,1
46028,2,40,1
46029,2,33,1
46033,2,70,1
46034,2,50,1
46037,2,25,1
46040,2,56,2
46046,2,49,2
46047,2,32,1
46048,2,41,2
46049,2,33,1
46051,2,41,1
46053,2,50,1
46055,2,61,1
46057,2,60,1
46061,2,47,1
46066,2,41,1
46067,2,40,1
46071,2,46,1
46078,2,41,1
46081,2,45,1
46083,2,35,2
46085,2,49,2
46087,2,63,1
46096,2,29,1
46100,2,56,1
46103,2,40,1
46104,2,41,1
46114,2,31,1
46115,2,34,1
46122,2,29,1
46124,2,49,1
46129,2,31,1
46142,2,41,2
46147,2,43,1
46152,2,36,1
46153,2,44,1
46154,2,57,2
46155,2,31,1
46156,2,60,1
46164,2,29,1
46168,2,39,1
46170,2,36,1
46174,2,31,1
46180,2,30,1
46183,2,41,1
46188,2,40,1
46189,2,67,1
46196,2,61,1
46197,2,46,1
46198,2,46,2
46199,2,40,1
46201,2,28,1
46204,2,31,1
46207,2,42,1
46208,2,32,1
46209,2,44,2
46210,2,53,1
46212,2,31,1
46222,2,39,2
46232,2,51,1
46238,2,45,1
46241,2,41,1
46243,2,31,1
46247,2,46,1
46255,2,48,1
46257,2,56,1
46258,2,75,1
46260,2,41,1
46265,2,31,1
46266,2,56,2
46268,2,40,1
46273,2,40,2
46275,2,56,1
46280,2,33,1
46283,2,36,1
46284,2,40,1
46286,2,40,1
46288,2,23,1
46289,2,56,2
46290,2,41,1
46291,2,33,1
46302,2,37,1
46309,2,38,2
46314,2,40,1
46318,2,42,1
46321,2,45,1
46322,2,36,1
46326,2,27,1
46329,2,45,1
46335,2,61,1
46336,2,29,1
46339,2,34,2
46341,2,76,1
46342,2,52,1
46343,2,41,2
46346,2,52,1
46347,2,48,1
46348,2,42,1
46349,2,42,1
46351,2,66,1
46372,2,41,1
46374,2,44,1
46375,2,40,1
46380,2,49,2
46387,2,41,1
46388,2,31,1
46396,2,65,1
46400,2,59,1
46402,2,41,1
46404,2,33,1
46411,2,46,1
46413,2,40,2
46417,2,66,1
46421,2,51,2
46426,2,31,1
46428,2,41,1
46431,2,56,1
46436,2,35,1
46447,2,55,2
46450,2,76,1
46452,2,31,1
46457,2,41,1
46458,2,53,1
46463,2,35,1
46467,2,40,1
46469,2,40,1
46470,2,40,1
46471,2,35,1
46472,2,35,1
46473,2,53,1
46476,2,35,1
46477,2,79,1
46479,2,41,1
46487,2,36,1
46489,2,61,2
46490,2,33,2
46492,2,36,1
46494,2,63,1
46496,2,69,1
46503,2,61,1
46507,2,41,1
46517,2,50,1
46522,2,31,1
46529,2,50,1
46535,2,37,1
46542,2,42,2
46547,2,45,2
46557,2,31,1
46560,2,56,1
46564,2,34,1
46571,2,28,1
46572,2,43,1
46585,2,65,1
46588,2,22,2
46592,2,31,1
46595,2,81,1
46596,2,32,1
46598,2,35,1
46601,2,35,1
46602,2,67,1
46605,2,65,1
46624,2,41,1
46625,2,69,1
46630,2,33,1
46632,2,52,1
46647,2,76,2
46648,2,39,1
46661,2,44,2
46665,2,33,1
46675,2,45,2
46681,2,57,1
46682,2,60,1
46683,2,73,1
46685,2,89,1
46686,2,56,1
46689,2,61,1
46690,2,40,1
46696,2,31,1
46698,2,48,1
46699,2,52,1
46700,2,50,1
46704,2,36,1
46709,2,68,1
46712,2,37,2
46713,2,36,1
46714,2,37,1
46723,2,72,1
46733,2,41,2
46738,2,44,1
46739,2,39,2
46744,2,49,2
46754,2,34,1
46759,2,45,1
46763,2,35,1
46766,2,50,2
46768,2,36,1
46771,2,41,1
46774,2,42,1
46780,2,43,1
46783,2,43,1
46788,2,33,1
46797,2,42,1
46798,2,75,1
46805,2,60,1
46808,2,50,1
46813,2,31,1
46816,2,35,2
46819,2,41,1
46823,2,54,1
46826,2,32,1
46827,2,44,2
46829,2,26,1
46832,2,67,1
46834,2,40,2
46836,2,47,1
46837,2,39,1
46840,2,44,1
46844,2,41,1
46855,2,59,1
46856,2,42,1
46868,2,56,2
46869,2,65,1
46870,2,43,2
46873,2,37,1
46875,2,35,1
46876,2,64,1
46878,2,57,1
46881,2,45,1
46882,2,58,1
46883,2,58,2
46884,2,58,1
46885,2,58,2
46887,2,61,1
46894,2,58,1
46896,2,63,1
46900,2,40,1
46901,2,60,1
46902,2,50,1
46903,2,50,2
46905,2,58,1
46907,2,42,1
46908,2,60,1
46909,2,57,1
46910,2,51,2
46912,2,58,2
46913,2,60,1
46914,2,60,1
46915,2,50,1
46916,2,58,1
46917,2,60,1
46918,2,70,2
46919,2,50,2
46920,2,70,1
46922,2,40,1
46923,2,40,1
46924,2,63,1
46925,2,58,1
46926,2,50,2
46927,2,50,1
46928,2,65,1
46929,2,46,1
46930,2,40,1
46931,2,40,1
46932,2,70,1
46933,2,58,1
46934,2,58,1
46935,2,58,1
46936,2,40,1
46937,2,41,1
46938,2,40,1
46940,2,41,2
46941,2,40,1
46942,2,50,2
46943,2,58,2
46948,2,68,1
46950,2,42,1
46954,2,60,1
46955,2,58,1
46956,2,41,2
46958,2,63,1
46960,2,50,1
46961,2,50,1
46963,2,62,1
46964,2,63,1
46965,2,58,1
46966,2,67,1
46967,2,58,1
46969,2,30,1
46970,2,60,1
46971,2,60,1
46972,2,58,1
46973,2,60,1
46974,2,40,1
46976,2,58,1
46977,2,40,1
46979,2,40,1
46980,2,58,1
46981,2,58,1
46982,2,65,1
46985,2,64,1
46986,2,46,2
46988,2,58,1
46989,2,58,1
46990,2,60,1
46991,2,58,1
46992,2,70,1
46993,2,41,2
46994,2,60,2
46996,2,58,1
46997,2,58,1
46998,2,60,1
46999,2,68,1
47000,2,58,1
47001,2,42,2
47002,2,60,2
47003,2,80,1
47005,2,58,2
47006,2,40,2
47007,2,65,1
47008,2,60,1
47009,2,55,1
47010,2,40,1
47012,2,50,1
47015,2,58,1
47016,2,40,1
47017,2,38,1
47018,2,58,1
47019,2,58,1
47020,2,58,1
47021,2,40,1
47022,2,79,1
47023,2,60,1
47024,2,62,1
47025,2,66,1
47027,2,40,1
47028,2,46,1
47031,2,51,2
47033,2,40,1
47035,2,69,1
47036,2,60,1
47038,2,45,1
47039,2,40,2
47040,2,65,1
47041,2,58,1
47043,2,60,1
47044,2,60,1
47045,2,64,1
47046,2,58,1
47047,2,50,1
47048,2,65,1
47049,2,58,2
47050,2,61,1
47051,2,68,1
47052,2,58,1
47054,2,48,1
47055,2,58,2
47056,2,40,1
47057,2,50,2
47058,2,58,1
47059,2,50,1
47061,2,58,2
47062,2,60,2
47063,2,58,2
47064,2,45,1
47065,2,42,2
47066,2,44,1
47069,2,58,1
47070,2,45,1
47071,2,58,1
47073,2,58,2
47074,2,66,1
47075,2,66,1
47077,2,58,2
47078,2,60,1
47079,2,40,1
47080,2,32,1
47081,2,47,1
47082,2,50,1
47083,2,60,1
47084,2,60,2
47088,2,68,1
47089,2,49,1
47090,2,40,1
47091,2,58,1
47092,2,40,1
47093,2,60,1
47094,2,71,2
47095,2,60,1
47096,2,60,2
47097,2,45,1
47098,2,51,1
47099,2,47,1
47100,2,62,2
47103,2,68,2
47104,2,57,2
47105,2,60,2
47106,2,30,2
47108,2,45,1
47109,2,69,1
47110,2,58,1
47111,2,40,1
47112,2,50,1
47113,2,63,1
47114,2,58,1
47115,2,40,1
47116,2,51,1
47120,2,45,1
47121,2,40,2
47122,2,50,1
47123,2,34,1
47125,2,58,1
47127,2,59,1
47128,2,60,1
47129,2,50,1
47130,2,58,2
47131,2,41,1
47132,2,58,1
47133,2,45,1
47134,2,40,1
47135,2,60,1
47136,2,65,1
47138,2,58,1
47139,2,40,1
47140,2,58,1
47141,2,58,1
47142,2,58,1
47143,2,45,1
47144,2,66,1
47145,2,58,1
47146,2,58,1
47147,2,58,1
47148,2,58,1
47149,2,70,1
47150,2,68,1
47151,2,51,1
47152,2,66,1
47154,2,45,1
47155,2,53,1
47156,2,58,1
47157,2,56,1
47158,2,47,2
47159,2,50,1
47160,2,60,1
47161,2,62,1
47162,2,58,1
47164,2,58,1
47165,2,80,1
47166,2,45,1
47167,2,68,2
47168,2,60,1
47169,2,60,1
47170,2,58,1
47171,2,58,2
47172,2,62,1
47173,2,65,2
47174,2,40,1
47175,2,61,1
47176,2,57,1
47177,2,60,1
47179,2,49,1
47182,2,60,1
47183,2,55,1
47184,2,58,1
47185,2,40,1
47186,2,65,1
47187,2,44,2
47188,2,45,1
47189,2,58,1
47190,2,67,1
47191,2,58,2
47192,2,60,2
47193,2,42,2
47194,2,70,2
47195,2,40,1
47196,2,58,1
47197,2,62,1
47198,2,40,1
47199,2,46,2
47200,2,60,1
47201,2,55,1
47202,2,70,1
47203,2,51,2
47204,2,80,1
47205,2,58,1
47206,2,68,1
47207,2,40,1
47208,2,70,1
47210,2,66,1
47211,2,50,1
47212,2,46,1
47213,2,71,1
47214,2,45,1
47216,2,48,1
47217,2,58,1
47218,2,40,1
47220,2,40,1
47223,2,60,1
47224,2,60,1
47225,2,60,1
47227,2,39,1
47228,2,41,2
47229,2,40,1
47230,2,60,1
47233,2,40,1
47238,2,50,2
47239,2,65,2
47241,2,45,1
47243,2,42,2
47244,2,68,2
47245,2,48,1
47246,2,58,1
47248,2,40,1
47249,2,58,1
47251,2,55,1
47252,2,41,1
47253,2,70,1
47254,2,66,1
47255,2,50,1
47256,2,50,1
47257,2,58,1
47258,2,64,1
47259,2,58,1
47261,2,42,1
47265,2,60,1
47268,2,58,2
47269,2,64,1
47270,2,40,2
47271,2,60,1
47272,2,58,1
47273,2,64,1
47274,2,42,2
47279,2,46,1
47282,2,51,1
47283,2,29,1
47285,2,69,1
47286,2,48,1
47288,2,63,1
47290,2,69,1
47291,2,51,1
47292,2,72,1
47293,2,46,1
47295,2,48,2
47298,2,72,1
47300,2,53,1
47302,2,66,1
47303,2,35,1
47304,2,66,1
47305,2,48,1
47306,2,34,1
47308,2,69,1
47309,2,62,1
47311,2,48,1
47313,2,52,1
47314,2,67,1
47321,2,78,1
47322,2,36,1
47323,2,63,2
47324,2,52,1
47325,2,67,1
47326,2,63,1
47327,2,38,2
47328,2,50,1
47331,2,72,1
47332,2,45,1
47335,2,67,2
47336,2,35,1
47337,2,37,1
47339,2,67,2
47340,2,38,2
47342,2,76,1
47343,2,48,1
47346,2,48,2
47348,2,45,1
47349,2,47,1
47350,2,51,1
47353,2,51,1
47356,2,50,1
47358,2,39,1
47359,2,45,1
47360,2,29,1
47361,2,36,1
47362,2,73,1
47363,2,34,1
47364,2,49,1
47366,2,35,1
47367,2,48,1
47368,2,76,1
47369,2,63,1
47370,2,76,1
47372,2,46,2
47374,2,36,1
47375,2,76,1
47378,2,37,1
47379,2,51,1
47383,2,73,1
47385,2,48,1
47387,2,46,1
47388,2,39,1
47390,2,46,1
47391,2,36,1
47393,2,69,1
47394,2,36,1
47395,2,52,1
47396,2,45,1
47398,2,63,1
47399,2,47,1
47400,2,45,1
47401,2,37,1
47403,2,48,1
47404,2,45,2
47407,2,66,1
47409,2,36,1
47411,2,52,1
47412,2,36,1
47413,2,73,1
47414,2,35,1
47415,2,36,1
47416,2,73,1
47417,2,48,1
47419,2,73,1
47420,2,46,1
47421,2,51,1
47422,2,51,1
47423,2,48,1
47425,2,45,1
47426,2,42,1
47427,2,52,1
47429,2,36,1
47431,2,38,1
47432,2,47,1
47433,2,29,1
47434,2,69,2
47436,2,61,1
47437,2,48,1
47441,2,69,1
47443,2,72,1
47444,2,38,1
47446,2,51,1
47447,2,38,1
47448,2,42,1
47449,2,66,1
47450,2,62,1
47452,2,-999999999,1
47454,2,72,1
47457,2,49,1
47459,2,39,1
47460,2,51,1
47461,2,48,2
47462,2,65,1
47464,2,48,1
47466,2,55,1
47467,2,45,1
47468,2,65,1
47469,2,51,1
47472,2,69,1
47473,2,66,1
47476,2,52,1
47478,2,51,1
47481,2,50,1
47483,2,39,1
47484,2,51,2
47485,2,44,1
47486,2,49,1
47487,2,42,1
47488,2,42,1
47491,2,52,1
47495,2,63,2
47496,2,51,1
47497,2,46,1
47499,2,34,1
47500,2,34,1
47502,2,50,1
47504,2,66,1
47505,2,51,2
47506,2,36,1
47511,2,46,1
47512,2,55,1
47513,2,29,1
47516,2,34,1
47518,2,69,1
47520,2,72,1
47521,2,73,1
47522,2,66,1
47523,2,72,1
47526,2,46,1
47527,2,66,1
47529,2,37,1
47530,2,46,1
47531,2,72,1
47533,2,42,1
47534,2,49,1
47536,2,36,1
47537,2,29,1
47538,2,48,1
47539,2,78,1
47540,2,72,1
47541,2,69,2
47543,2,65,2
47544,2,47,1
47546,2,48,1
47548,2,50,1
47549,2,51,1
47550,2,46,1
47552,2,38,1
47554,2,65,1
47555,2,45,1
47556,2,47,1
47557,2,52,1
47564,2,48,1
47565,2,54,1
47566,2,34,1
47569,2,33,1
47570,2,69,2
47571,2,44,1
47572,2,44,2
47574,2,53,1
47576,2,48,1
47578,2,33,1
47580,2,34,2
47582,2,33,1
47585,2,33,1
47586,2,45,1
47589,2,53,1
47591,2,34,1
47593,2,53,1
47594,2,52,1
47600,2,33,1
47601,2,52,1
47602,2,44,1
47603,2,34,1
47605,2,45,1
47606,2,36,1
47607,2,54,1
47608,2,34,1
47610,2,34,1
47611,2,52,1
47612,2,54,1
47613,2,46,1
47616,2,36,1
47618,2,54,2
47623,2,44,1
47624,2,49,1
47626,2,39,1
47627,2,55,1
47631,2,72,1
47634,2,65,1
47636,2,45,1
47638,2,33,1
47639,2,31,1
47640,2,31,1
47641,2,52,1
47644,2,41,1
47646,2,41,1
47649,2,47,1
47651,2,36,1
47652,2,36,1
47654,2,28,1
47655,2,45,1
47659,2,44,1
47660,2,53,1
47661,2,46,1
47662,2,69,1
47663,2,55,2
47664,2,36,1
47665,2,40,1
47667,2,40,1
47668,2,55,1
47669,2,39,1
47670,2,36,1
47671,2,25,1
47672,2,67,2
47674,2,54,2
47675,2,68,1
47676,2,62,1
47680,2,33,1
47682,2,35,1
47683,2,36,1
47684,2,50,1
47685,2,55,1
47688,2,68,1
47691,2,46,1
47692,2,28,1
47694,2,53,1
47695,2,51,1
47696,2,52,1
47697,2,37,1
47698,2,56,2
47700,2,53,1
47701,2,50,1
47702,2,36,1
47703,2,38,1
47708,2,68,1
47710,2,43,2
47713,2,35,1
47714,2,68,1
47716,2,57,1
47718,2,31,1
47719,2,49,1
47721,2,65,1
47722,2,42,1
47723,2,59,1
47724,2,51,2
47727,2,45,1
47728,2,37,1
47729,2,47,1
47730,2,33,1
47732,2,39,1
47735,2,32,1
47736,2,33,1
47738,2,26,2
47740,2,41,2
47743,2,39,1
47745,2,45,1
47747,2,39,1
47748,2,52,1
47751,2,52,2
47752,2,52,1
47753,2,40,1
47754,2,59,1
47755,2,25,1
47758,2,38,1
47762,2,76,2
47763,2,24,1
47764,2,46,1
47765,2,50,1
47766,2,54,2
47767,2,49,1
47769,2,37,1
47771,2,26,1
47773,2,42,2
47774,2,50,1
47775,2,52,2
47776,2,43,2
47778,2,32,1
47779,2,64,1
47781,2,41,1
47782,2,37,1
47783,2,40,1
47787,2,32,1
47789,2,40,1
47790,2,47,1
47793,2,39,1
47795,2,45,1
47796,2,43,1
47800,2,33,1
47801,2,49,1
47802,2,59,1
47804,2,33,1
47805,2,41,1
47807,2,59,1
47808,2,61,1
47810,2,24,1
47812,2,49,2
47814,2,49,1
47815,2,39,1
47817,2,51,1
47818,2,34,1
47820,2,36,1
47821,2,39,1
47822,2,77,2
47826,2,43,2
47827,2,62,1
47829,2,33,1
47830,2,39,1
47831,2,32,1
47832,2,37,1
47833,2,48,2
47835,2,39,1
47837,2,35,1
47840,2,45,1
47841,2,31,1
47842,2,52,1
47844,2,54,1
47845,2,27,1
47846,2,64,1
47848,2,36,1
47849,2,35,1
47850,2,33,1
47851,2,38,1
47852,2,32,1
47855,2,41,2
47856,2,51,1
47857,2,53,1
47859,2,46,1
47860,2,38,1
47861,2,30,1
47862,2,43,2
47863,2,30,1
47864,2,28,1
47865,2,48,1
47868,2,41,1
47869,2,53,1
47872,2,51,1
47874,2,30,1
47880,2,63,1
47881,2,41,1
47882,2,46,1
47883,2,35,1
47884,2,72,1
47885,2,49,1
47886,2,36,1
47887,2,40,1
47888,2,35,1
47890,2,41,1
47894,2,47,1
47895,2,48,2
47896,2,39,1
47900,2,52,1
47902,2,62,1
47903,2,46,1
47905,2,34,1
47906,2,31,1
47908,2,46,1
47909,2,44,1
47912,2,46,1
47913,2,47,1
47915,2,40,1
47919,2,34,1
47920,2,36,1
47921,2,50,1
47924,2,41,1
47926,2,40,1
47927,2,60,1
47928,2,25,1
47930,2,27,1
47931,2,34,1
47932,2,36,1
47933,2,35,1
47936,2,64,1
47939,2,28,1
47943,2,38,1
47944,2,36,1
47952,2,28,1
47953,2,36,1
47954,2,28,1
47956,2,32,1
47958,2,54,1
47959,2,32,1
47962,2,42,1
47964,2,35,1
47969,2,59,2
47971,2,47,1
47974,2,32,2
47975,2,41,1
47977,2,72,1
47978,2,66,1
47979,2,39,1
47981,2,35,2
47982,2,38,1
47983,2,38,1
47984,2,53,1
47986,2,38,1
47987,2,61,1
47990,2,58,2
47992,2,60,1
47993,2,53,1
47994,2,32,1
47995,2,30,2
47996,2,42,2
47998,2,33,1
47999,2,46,1
48000,2,40,1
48004,2,45,1
48005,2,38,1
48007,2,32,1
48008,2,36,2
48009,2,30,2
48010,2,30,1
48011,2,34,1
48012,2,60,1
48016,2,29,2
48017,2,40,2
48020,2,43,1
48022,2,60,1
48023,2,28,1
48027,2,30,1
48028,2,38,1
48031,2,50,1
48034,2,30,1
48035,2,35,1
48036,2,29,1
48039,2,70,1
48040,2,33,1
48041,2,40,1
48042,2,35,1
48043,2,33,1
48046,2,66,1
48047,2,35,1
48048,2,43,1
48050,2,46,1
48051,2,67,2
48053,2,59,1
48054,2,59,1
48055,2,61,2
48056,2,70,1
48063,2,34,1
48064,2,28,1
48065,2,45,1
48066,2,55,1
48069,2,40,2
48073,2,31,1
48074,2,42,1
48076,2,44,1
48077,2,40,1
48078,2,30,1
48079,2,35,1
48080,2,30,1
48081,2,29,1
48082,2,34,1
48083,2,40,2
48084,2,38,1
48085,2,61,2
48086,2,35,1
48087,2,43,1
48089,2,33,1
48090,2,60,2
48091,2,40,1
48092,2,40,1
48093,2,50,1
48094,2,52,1
48095,2,39,1
48096,2,40,1
48098,2,53,1
48101,2,60,1
48102,2,55,1
48103,2,34,1
48104,2,33,1
48105,2,33,1
48107,2,47,1
48109,2,37,1
48110,2,30,2
48112,2,30,1
48113,2,40,1
48115,2,64,1
48116,2,21,1
48117,2,46,2
48122,2,41,1
48123,2,50,2
48124,2,34,1
48125,2,42,1
48126,2,25,1
48130,2,54,1
48132,2,41,1
48133,2,32,1
48135,2,29,1
48136,2,31,1
48137,2,35,1
48139,2,35,1
48140,2,48,1
48141,2,61,2
48142,2,31,2
48143,2,41,1
48146,2,36,1
48147,2,36,1
48149,2,28,1
48150,2,29,2
48151,2,31,1
48152,2,92,1
48154,2,26,1
48155,2,37,1
48156,2,36,2
48157,2,57,1
48159,2,54,1
48162,2,35,1
48164,2,27,1
48165,2,41,1
48166,2,40,1
48167,2,36,1
48168,2,45,1
48170,2,41,1
48175,2,40,1
48176,2,41,1
48177,2,44,1
48179,2,41,1
48180,2,41,1
48181,2,41,1
48182,2,45,1
48183,2,41,1
48184,2,26,1
48193,2,45,1
48194,2,43,1
48195,2,56,1
48196,2,65,1
48197,2,50,1
48198,2,39,2
48199,2,65,1
48200,2,55,1
48201,2,43,1
48202,2,38,1
48206,2,38,1
48208,2,54,1
48209,2,67,1
48210,2,45,1
48212,2,60,1
48213,2,58,1
48215,2,46,2
48217,2,61,1
48218,2,49,1
48219,2,60,1
48220,2,62,1
48223,2,60,2
48224,2,66,1
48226,2,54,1
48227,2,34,2
48230,2,45,1
48232,2,60,1
48233,2,58,1
48234,2,61,1
48235,2,49,1
48236,2,50,2
48237,2,54,1
48239,2,45,1
48240,2,60,1
48241,2,58,1
48242,2,51,1
48243,2,51,1
48244,2,63,1
48248,2,37,1
48250,2,65,1
48251,2,56,2
48252,2,51,1
48253,2,69,1
48255,2,37,1
48256,2,38,1
48257,2,38,1
48258,2,38,1
48260,2,65,1
48261,2,65,1
48262,2,50,2
48265,2,65,1
48267,2,68,1
48268,2,60,2
48269,2,68,1
48271,2,70,1
48272,2,73,1
48273,2,73,1
48275,2,73,1
48276,2,38,2
48277,2,73,1
48278,2,58,2
48279,2,77,1
48281,2,35,2
48282,2,45,1
48283,2,58,2
48284,2,60,1
48285,2,58,1
48286,2,61,1
48287,2,70,2
48290,2,38,2
48291,2,49,1
48293,2,40,1
48294,2,60,2
48295,2,77,1
48296,2,45,1
48297,2,33,2
48298,2,60,1
48299,2,58,1
48300,2,70,2
48302,2,60,2
48304,2,61,1
48305,2,73,1
48308,2,49,1
48309,2,45,1
48311,2,60,1
48312,2,58,1
48313,2,37,1
48314,2,37,1
48315,2,37,1
48317,2,51,1
48318,2,51,1
48319,2,51,1
48320,2,33,2
48326,2,36,1
48327,2,38,1
48328,2,65,1
48329,2,38,1
48330,2,65,1
48331,2,65,1
48333,2,68,1
48334,2,68,1
48337,2,49,1
48338,2,38,1
48339,2,35,1
48342,2,77,1
48343,2,45,1
48344,2,60,1
48345,2,39,2
48346,2,58,1
48348,2,49,1
48349,2,65,1
48352,2,61,1
48356,2,49,1
48358,2,45,1
48361,2,65,1
48363,2,65,1
48365,2,60,1
48367,2,58,1
48368,2,37,1
48369,2,37,1
48371,2,37,1
48372,2,38,1
48373,2,38,1
48374,2,38,1
48375,2,62,2
48377,2,40,1
48378,2,46,2
48379,2,65,1
48381,2,68,1
48382,2,45,1
48384,2,54,2
48386,2,68,1
48387,2,34,1
48389,2,35,1
48390,2,77,1
48391,2,45,1
48393,2,54,1
48394,2,73,1
48395,2,57,1
48397,2,52,1
48398,2,56,2
48399,2,58,1
48400,2,61,1
48402,2,49,1
48403,2,45,1
48404,2,60,1
48405,2,58,1
48407,2,37,1
48408,2,65,1
48410,2,37,1
48412,2,38,1
48413,2,38,1
48414,2,38,1
48415,2,65,1
48417,2,65,1
48419,2,68,1
48420,2,68,1
48422,2,40,2
48423,2,38,1
48425,2,40,2
48426,2,65,1
48427,2,38,1
48428,2,65,1
48432,2,65,1
48433,2,65,1
48434,2,68,1
48435,2,68,1
48437,2,64,1
48439,2,37,1
48440,2,37,1
48442,2,58,1
48443,2,38,1
48444,2,38,1
48445,2,45,2
48447,2,65,1
48448,2,65,1
48449,2,68,1
48452,2,49,1
48453,2,62,1
48454,2,62,1
48455,2,68,1
48456,2,61,1
48458,2,57,1
48459,2,38,1
48460,2,65,1
48461,2,38,1
48463,2,65,1
48464,2,68,1
48468,2,42,1
48469,2,32,1
48470,2,60,2
48471,2,43,1
48473,2,53,1
48475,2,43,1
48478,2,45,1
48480,2,40,2
48481,2,65,1
48482,2,65,1
48483,2,56,1
48484,2,53,1
48487,2,46,1
48488,2,52,1
48490,2,37,1
48493,2,65,1
48494,2,65,1
48495,2,68,1
48496,2,68,1
48497,2,38,1
48499,2,36,1
48500,2,65,1
48501,2,37,1
48502,2,65,1
48503,2,68,1
48504,2,29,1
48505,2,61,1
48506,2,28,1
48509,2,58,1
48510,2,38,1
48511,2,65,1
48512,2,65,1
48513,2,68,1
48514,2,29,1
48515,2,46,1
48516,2,54,1
48517,2,74,1
48520,2,38,1
48521,2,73,1
48522,2,58,2
48524,2,42,2
48525,2,65,1
48526,2,65,1
48528,2,68,1
48530,2,35,1
48532,2,29,1
48533,2,44,1
48534,2,46,1
48535,2,36,1
48536,2,54,1
48537,2,40,1
48538,2,54,1
48541,2,40,2
48544,2,69,1
48545,2,48,1
48547,2,29,1
48548,2,27,1
48549,2,48,1
48550,2,46,1
48553,2,53,1
48554,2,65,1
48555,2,31,2
48556,2,56,1
48557,2,32,1
48558,2,37,1
48559,2,50,2
48560,2,58,1
48561,2,37,1
48563,2,39,1
48564,2,45,2
48565,2,36,1
48566,2,47,1
48569,2,42,2
48572,2,36,1
48573,2,54,1
48575,2,51,1
48578,2,58,1
48579,2,39,1
48581,2,45,2
48582,2,36,1
48583,2,43,1
48584,2,39,1
48585,2,36,1
48586,2,39,1
48587,2,58,1
48588,2,39,1
48589,2,47,2
48590,2,36,1
48592,2,58,1
48594,2,39,1
48596,2,36,1
48597,2,39,1
48599,2,61,2
48600,2,58,1
48601,2,39,1
48603,2,46,2
48607,2,38,2
48609,2,36,1
48610,2,65,1
48613,2,58,1
48614,2,50,2
48617,2,57,1
48618,2,35,1
48619,2,54,1
48621,2,62,1
48623,2,45,2
48624,2,44,2
48625,2,58,1
48626,2,57,1
48629,2,42,2
48632,2,30,2
48633,2,62,1
48635,2,60,1
48636,2,65,1
48637,2,46,1
48639,2,43,1
48640,2,73,1
48641,2,43,2
48642,2,54,1
48643,2,51,1
48645,2,58,1
48646,2,39,1
48647,2,48,1
48648,2,58,1
48649,2,39,1
48650,2,36,1
48652,2,39,1
48653,2,58,1
48655,2,58,1
48656,2,35,2
48657,2,62,2
48658,2,46,1
48659,2,42,2
48660,2,33,2
48661,2,36,1
48662,2,32,2
48663,2,40,1
48664,2,36,1
48665,2,68,1
48667,2,39,1
48668,2,48,1
48669,2,36,1
48671,2,36,1
48672,2,58,1
48673,2,39,1
48674,2,36,1
48676,2,41,1
48677,2,75,1
48678,2,45,2
48680,2,36,1
48681,2,46,1
48682,2,57,2
48683,2,39,1
48684,2,58,1
48686,2,42,2
48687,2,39,1
48688,2,36,1
48689,2,44,1
48691,2,58,1
48692,2,39,1
48693,2,36,1
48694,2,62,1
48695,2,39,1
48696,2,36,1
48697,2,39,1
48698,2,58,1
48699,2,45,1
48700,2,36,1
48701,2,43,2
48702,2,65,1
48703,2,58,1
48705,2,39,1
48706,2,42,2
48707,2,65,1
48708,2,36,1
48709,2,39,1
48710,2,61,1
48711,2,40,1
48712,2,58,1
48715,2,39,1
48719,2,53,1
48720,2,45,1
48721,2,58,1
48725,2,39,1
48726,2,36,1
48727,2,50,2
48729,2,58,1
48730,2,39,1
48731,2,52,2
48732,2,36,1
48733,2,38,1
48735,2,49,1
48736,2,39,1
48737,2,54,1
48741,2,42,2
48742,2,42,2
48743,2,58,1
48744,2,30,1
48745,2,36,1
48747,2,58,1
48748,2,39,1
48751,2,56,1
48753,2,49,1
48754,2,42,2
48756,2,58,1
48757,2,61,1
48758,2,39,2
48759,2,36,1
48760,2,65,1
48762,2,40,1
48764,2,42,2
48766,2,45,2
48776,2,46,1
48777,2,45,1
48781,2,65,1
48783,2,39,1
48784,2,36,1
48785,2,39,1
48786,2,58,1
48787,2,50,2
48788,2,39,1
48789,2,46,1
48790,2,36,1
48791,2,38,1
48792,2,50,2
48795,2,58,1
48796,2,49,1
48797,2,63,1
48798,2,73,1
48800,2,39,1
48801,2,40,1
48802,2,57,1
48804,2,42,1
48806,2,39,1
48809,2,56,1
48811,2,36,1
48812,2,39,1
48817,2,42,2
48820,2,58,1
48821,2,39,1
48823,2,40,1
48824,2,56,1
48826,2,61,1
48827,2,58,1
48828,2,59,1
48829,2,46,1
48830,2,45,1
48832,2,36,1
48833,2,61,1
48834,2,54,1
48836,2,46,2
48837,2,39,1
48838,2,40,1
48839,2,27,1
